ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
21247,1.1610661654254906,1,2,2,37,2,2,2,2,2,2,24927.0,27689.0,26960.0,29504.0,30020.0,29995.0,3185.0,0.0,3000.0,1300.0,600.0,2000.0,1
1956,-0.7873036587625502,1,2,2,41,1,2,2,2,2,2,8722.0,9592.0,9289.0,10140.0,10417.0,10104.0,1157.0,0.0,1008.0,584.0,0.0,198.0,0
1878,-1.0625198437492742,1,2,1,29,0,0,0,0,0,0,31132.0,45718.0,62992.0,62473.0,69837.0,69898.0,20000.0,20000.0,2500.0,11056.0,3000.0,4377.0,0
21633,-0.39689850849960134,2,3,2,26,0,0,0,0,0,0,113707.0,115323.0,120461.0,121177.0,4623.0,5402.0,5000.0,7000.0,5000.0,2000.0,2000.0,5000.0,0
20865,0.7202917858130586,1,2,1,45,0,0,0,0,0,0,82764.0,63105.0,55282.0,50864.0,48782.0,49241.0,5000.0,2600.0,2000.0,3000.0,5000.0,2000.0,0
8104,0.42035343431312194,2,5,2,52,-2,-2,-2,-2,-2,-2,277376.0,266532.0,256321.0,19753.0,464.0,8199.0,6001.0,6016.0,19753.0,464.0,8199.0,0.0,0
4768,0.23402822803326406,1,1,1,50,1,2,2,2,2,2,74850.0,76463.0,77611.0,78735.0,80430.0,82068.0,3400.0,3000.0,3000.0,3100.0,3110.0,0.0,1
27277,0.13938131600340997,1,1,1,30,2,2,2,2,2,2,44411.0,45379.0,45858.0,45781.0,47401.0,40536.0,2000.0,1500.0,1000.0,2540.0,2000.0,0.0,1
3234,-0.5839565076975533,2,2,1,26,2,2,2,2,2,2,30954.0,30670.0,29856.0,30584.0,27883.0,29334.0,2074.0,0.0,2304.0,0.0,2400.0,0.0,0
22056,-0.15363791426435888,2,1,1,29,2,2,-2,-2,-2,-2,1526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13136,0.4707418736505128,1,1,2,30,-1,-1,-1,0,0,-1,496.0,496.0,992.0,992.0,496.0,1488.0,496.0,992.0,496.0,0.0,1488.0,496.0,0
2502,-0.41903667550883716,2,1,2,28,0,0,0,0,0,0,44109.0,32978.0,30415.0,28038.0,25669.0,16003.0,5000.0,13500.0,14000.0,13500.0,13500.0,15550.0,0
28689,-0.3320703953978902,2,2,1,31,0,0,-2,-2,-1,0,4468.0,0.0,0.0,0.0,3251.0,3484.0,0.0,0.0,0.0,3251.0,274.0,500.0,0
9189,-0.7471659663683872,1,1,2,26,-1,-1,2,-1,0,-1,440.0,880.0,440.0,880.0,440.0,1681.0,880.0,0.0,880.0,0.0,1681.0,811.0,0
14589,-0.5160068595653672,1,1,1,50,3,5,4,3,2,0,327918.0,321476.0,314931.0,176439.0,154010.0,134334.0,0.0,0.0,500.0,0.0,6267.0,2257.0,0
20224,0.5667953841844299,2,2,2,52,1,2,0,0,2,0,38527.0,37608.0,39369.0,43627.0,15251.0,16285.0,0.0,2369.0,5178.0,0.0,1285.0,2308.0,0
22226,0.03836637468786361,2,1,2,28,0,0,0,0,0,0,70723.0,72151.0,73888.0,75345.0,75040.0,75211.0,3200.0,3500.0,3300.0,2800.0,2900.0,2900.0,0
5982,0.3449128248354612,1,1,1,42,0,0,0,0,0,0,34084.0,36916.0,21089.0,22943.0,22994.0,25172.0,4085.0,1539.0,3013.0,3003.0,3003.0,5979.0,0
4405,0.9359521826217777,2,2,2,25,1,2,3,4,4,3,53111.0,55650.0,59730.0,61693.0,59186.0,57949.0,4000.0,5600.0,3500.0,0.0,0.0,0.0,1
19336,-0.6442352345819004,2,2,1,48,-1,-1,0,0,-1,-1,79536.0,31251.0,37071.0,16757.0,9509.0,10861.0,31280.0,26757.0,5076.0,9539.0,10861.0,56137.0,0
17046,-0.0030350168520939273,2,1,2,25,-1,-1,-1,-1,0,0,4541.0,0.0,724.0,18589.0,18985.0,19531.0,0.0,724.0,18589.0,1000.0,1000.0,1000.0,1
26172,0.46748642395276746,2,2,1,45,0,0,0,0,0,0,67142.0,68052.0,68690.0,70042.0,70626.0,71700.0,2420.0,2511.0,2512.0,2510.0,2590.0,2711.0,0
11052,0.33319133945302615,2,1,2,24,0,0,2,0,0,0,8244.0,10569.0,8159.0,8241.0,9103.0,9361.0,2500.0,0.0,1000.0,1000.0,409.0,1000.0,0
4155,-0.19248019716512565,2,2,2,34,0,0,0,0,0,-2,8014.0,9170.0,9180.0,8300.0,0.0,0.0,1300.0,1000.0,1166.0,0.0,0.0,0.0,0
17451,0.2080067556861515,2,2,1,38,0,0,0,0,0,0,88231.0,91090.0,95935.0,78939.0,28667.0,29549.0,4326.0,7400.0,2914.0,1500.0,1500.0,1500.0,1
3946,0.03234409110359708,2,1,2,35,-2,-2,-2,-2,-2,-2,-73.0,-73.0,-73.0,-73.0,-73.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,1
25577,1.0211501115412838,1,3,2,46,0,0,0,0,0,0,46743.0,50936.0,53107.0,53717.0,53255.0,55160.0,5000.0,4000.0,2350.0,2000.0,3000.0,3000.0,0
6481,0.12110755174343943,2,2,1,24,1,-1,0,0,0,0,-1256.0,65064.0,66102.0,54275.0,51791.0,52928.0,68500.0,3114.0,4016.0,2000.0,2000.0,2000.0,0
20558,-0.26149370175611947,1,2,2,31,0,0,0,0,0,0,30785.0,29242.0,29883.0,30447.0,30803.0,29820.0,1472.0,1509.0,1469.0,1221.0,1100.0,1252.0,0
21774,0.5823882119906632,2,1,2,24,-2,-2,-2,-2,-2,-2,5247.0,7196.0,6597.0,5552.0,4081.0,3232.0,7196.0,6597.0,5552.0,4081.0,3232.0,8390.0,0
10129,-0.06323906148091862,2,2,1,37,1,2,2,2,0,0,67612.0,65997.0,70604.0,68904.0,70369.0,71682.0,0.0,6300.0,0.0,2700.0,2600.0,2800.0,1
7461,-1.4091295850038805,1,2,1,41,0,0,0,0,0,0,171565.0,184782.0,152365.0,139757.0,153348.0,127391.0,20241.0,20154.0,20019.0,20151.0,20037.0,21.0,0
8187,0.49320177526354,2,2,1,42,0,0,0,0,0,0,118368.0,124934.0,131328.0,137605.0,140729.0,146194.0,10000.0,10000.0,10000.0,5500.0,8000.0,6000.0,0
26083,-0.4262762469938843,2,2,1,36,1,2,2,2,2,2,16161.0,17596.0,17031.0,19715.0,19806.0,18747.0,2000.0,0.0,3300.0,700.0,0.0,1200.0,0
7723,-0.31142846284967085,2,1,1,31,1,-2,-2,-1,-1,-2,0.0,0.0,0.0,2537.0,0.0,0.0,0.0,0.0,2537.0,0.0,0.0,0.0,0
21252,0.37684037330978454,1,1,2,39,-1,-1,-1,-1,-2,-2,2758.0,1448.0,3740.0,0.0,0.0,0.0,1448.0,3740.0,0.0,0.0,0.0,3942.0,0
12535,0.5549416202033941,2,2,1,34,0,0,0,0,0,0,140272.0,115922.0,105875.0,97873.0,90872.0,72969.0,6018.0,6029.0,3000.0,3500.0,3000.0,3000.0,0
8348,-0.838848846577739,1,1,1,40,0,-1,-1,-2,-1,2,21489.0,40715.0,-34041.0,-34503.0,43013.0,11654.0,41088.0,2.0,38.0,85155.0,58.0,13652.0,0
18052,-0.010025174332548403,1,3,1,42,-2,-2,-2,-2,-2,-2,0.0,4435.0,0.0,3666.0,2749.0,2921.0,4435.0,0.0,3666.0,2878.0,2921.0,5270.0,0
3580,0.8404819122827203,2,3,1,56,0,0,2,2,2,0,7324.0,9808.0,9501.0,10029.0,9730.0,9974.0,2609.0,0.0,830.0,0.0,400.0,500.0,0
9860,-0.08469168919658732,2,1,1,28,-1,-1,-2,-2,-2,-2,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10218,-0.9408402099361198,1,2,2,23,0,-1,-1,-1,0,-1,3072.0,2529.0,390.0,9478.0,8170.0,953.0,2535.0,390.0,9478.0,0.0,953.0,0.0,0
13675,0.7388817198764077,1,2,2,35,1,3,2,2,2,2,14320.0,13808.0,13289.0,14068.0,14596.0,14212.0,0.0,0.0,1000.0,900.0,0.0,1431.0,1
13647,-0.33494114039442513,2,5,2,36,-2,-1,2,0,0,-2,-235.0,1765.0,871.0,871.0,-155.0,-155.0,2000.0,0.0,0.0,155.0,0.0,0.0,0
9798,1.0674009486821758,2,1,2,34,0,0,0,0,0,0,206161.0,203907.0,178625.0,164483.0,157497.0,141493.0,10000.0,7014.0,6000.0,6000.0,6000.0,4000.0,0
24322,-0.08467940163988605,1,1,2,35,0,0,0,0,0,0,413076.0,414013.0,417086.0,348345.0,287150.0,261219.0,15048.0,16078.0,12638.0,50700.0,20014.0,10127.0,0
24245,-0.6502011446455592,1,1,2,31,0,0,0,-1,-1,0,165042.0,163406.0,137664.0,3381.0,40635.0,40490.0,9000.0,7558.0,5000.0,42054.0,3000.0,2000.0,0
26419,-0.394330925205556,2,2,1,36,-2,-2,-1,-1,2,-1,11085.0,2500.0,190.0,3173.0,673.0,38100.0,2507.0,190.0,3180.0,0.0,38100.0,5000.0,0
27148,-0.3028332916033136,1,1,2,38,-1,-1,-2,-2,-2,-2,9054.0,1868.0,1135.0,0.0,0.0,0.0,1868.0,1144.0,0.0,0.0,0.0,0.0,0
12970,0.09896153275714237,2,1,1,34,0,0,0,0,2,0,49135.0,49209.0,36372.0,30305.0,29742.0,30556.0,1971.0,2000.0,3342.0,0.0,1400.0,1000.0,0
15020,0.8522879820765782,1,1,1,36,-2,-2,-2,-2,-2,-2,8162.0,3141.0,587.0,1647.0,1745.0,597.0,3144.0,590.0,1670.0,1748.0,600.0,11883.0,0
8116,-0.5864147932171279,2,1,2,28,0,0,0,0,0,0,46471.0,43507.0,44016.0,43396.0,41470.0,48676.0,1807.0,2016.0,1796.0,1570.0,10000.0,1778.0,0
21127,0.14670626927905478,1,1,1,38,-1,-1,-1,-1,-1,-2,475.0,-25.0,4993.0,498.0,-2.0,-2.0,0.0,5018.0,505.0,0.0,0.0,553.0,0
15879,-1.3078552022224084,2,3,1,28,0,0,0,0,0,0,63900.0,65343.0,66171.0,58683.0,43421.0,44267.0,3000.0,2470.0,2228.0,1516.0,2000.0,1556.0,1
27307,0.0020834628344310047,1,2,2,44,0,-1,-1,0,0,0,19696.0,203.0,19378.0,19961.0,19962.0,19981.0,203.0,20710.0,1305.0,696.0,712.0,860.0,0
23994,0.034120165229036416,1,2,2,25,-1,-1,-1,-1,-1,0,390.0,390.0,390.0,390.0,390.0,780.0,390.0,390.0,390.0,390.0,390.0,0.0,0
15007,0.2302082308291965,2,2,1,35,-2,-2,-2,-2,-2,-2,3862.0,1780.0,0.0,0.0,0.0,0.0,1783.0,0.0,0.0,0.0,0.0,2500.0,0
12806,-0.3778648557390568,2,1,1,46,-1,-1,-1,-1,-1,-1,734.0,9455.0,1277.0,2170.0,16070.0,1760.0,9483.0,1338.0,2176.0,16070.0,1760.0,927.0,0
22890,-0.17529114782232189,2,2,1,42,-2,-2,-2,-2,-2,-2,396.0,396.0,396.0,396.0,10948.0,61123.0,396.0,396.0,396.0,10948.0,61123.0,54802.0,0
23428,0.5601071094077844,2,3,2,33,1,2,0,0,0,0,18021.0,17374.0,15463.0,17314.0,14245.0,0.0,0.0,3027.0,6223.0,0.0,0.0,0.0,0
1174,-0.07494201640314699,2,1,2,32,-1,-1,-1,-1,-1,-1,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,666.0,0
451,1.643599980637861,1,1,1,51,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28671,0.1467328944967666,2,3,1,49,2,2,2,0,0,0,301651.0,329277.0,275075.0,280512.0,202300.0,207510.0,34905.0,0.0,10951.0,7238.0,8467.0,10188.0,1
2612,1.072571031371212,1,2,2,32,0,0,0,0,0,0,9576.0,9028.0,9644.0,9790.0,9990.0,0.0,1384.0,1000.0,196.0,200.0,0.0,0.0,0
19434,0.1654068779804078,2,2,1,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
24568,1.0254245985318389,1,3,1,39,-1,-1,-1,0,0,0,1466.0,1466.0,25482.0,24942.0,23944.0,23068.0,1473.0,25489.0,1348.0,816.0,934.0,20007.0,0
8326,0.5104732141475575,2,1,2,32,0,0,0,0,0,0,47517.0,8219.0,9000.0,10000.0,11340.0,0.0,1219.0,1000.0,1000.0,1340.0,0.0,0.0,0
23346,-0.3224406738817583,2,1,1,33,-2,-2,-2,-2,-2,-2,10486.0,32539.0,10644.0,7780.0,19099.0,4281.0,32648.0,11000.0,7823.0,19215.0,4281.0,8190.0,0
18903,0.14364131029513846,2,2,1,28,-1,-1,-1,2,-1,-1,1019.0,1672.0,836.0,836.0,836.0,1517.0,1672.0,836.0,0.0,836.0,1517.0,1394.0,0
26348,0.015196112308848717,2,2,2,28,2,2,2,2,0,0,294180.0,276968.0,276585.0,253679.0,232300.0,212749.0,0.0,22550.0,0.0,8450.0,7800.0,6975.0,0
12939,-0.17680789814786493,2,2,2,29,0,0,0,0,0,0,180016.0,166678.0,128324.0,128334.0,131104.0,133762.0,6073.0,6100.0,5000.0,5000.0,5000.0,5100.0,0
24485,0.7688043692378561,1,3,2,48,-1,-1,-2,-1,-1,-1,170.0,-220.0,-610.0,390.0,0.0,19993.0,0.0,0.0,1390.0,0.0,20773.0,400.0,0
4122,0.6812318388224682,2,2,1,41,0,0,0,0,2,0,43616.0,44710.0,45661.0,50880.0,49934.0,51106.0,2100.0,2000.0,6000.0,0.0,2000.0,4200.0,0
22618,-0.9240691034339235,2,2,2,34,-1,-1,-1,-1,-1,0,149.0,1100.0,240.0,236.0,4022.0,4245.0,1100.0,240.0,236.0,4026.0,1000.0,1000.0,0
21923,0.5691684155421697,2,2,1,27,0,0,0,0,0,0,240428.0,235782.0,129479.0,125584.0,128752.0,130651.0,7227.0,4486.0,3557.0,4235.0,3593.0,349.0,0
14820,0.005238270987356488,1,2,2,36,0,0,2,0,0,0,289508.0,302561.0,283356.0,275361.0,268871.0,256974.0,21041.0,1514.0,9122.0,9518.0,9209.0,10213.0,0
25643,0.061804125101155356,2,2,1,36,-1,-1,-1,-1,-1,-1,326.0,326.0,833.0,326.0,802.0,802.0,326.0,833.0,326.0,802.0,326.0,0.0,0
18723,0.6200271632636155,2,2,2,28,0,0,0,0,0,0,181121.0,167875.0,171913.0,169495.0,167944.0,166881.0,7013.0,10051.0,10026.0,7039.0,8057.0,10213.0,0
2334,0.2221982010830071,2,1,1,38,-1,-1,2,2,-1,-1,2360.0,4707.0,4465.0,0.0,9306.0,5855.0,4465.0,0.0,0.0,9306.0,5855.0,9840.0,0
8417,-0.18180524555723682,2,2,2,33,0,0,0,0,0,0,7659.0,18814.0,19570.0,19967.0,9908.0,9646.0,11400.0,1135.0,532.0,449.0,693.0,10000.0,0
7317,1.0179650721389184,1,2,1,50,0,0,0,0,0,0,94314.0,96269.0,56058.0,57174.0,58371.0,59561.0,4082.0,1990.0,2003.0,2074.0,2115.0,2094.0,1
17277,-0.16889552689327791,2,1,1,33,-2,-2,-2,-2,-2,-2,-4.0,1054.0,1420.0,-20.0,-20.0,-20.0,1058.0,1427.0,0.0,0.0,0.0,0.0,0
26259,0.48737865792546764,2,1,1,33,-1,-1,-1,-1,-1,-1,4520.0,1449.0,1730.0,2215.0,1525.0,1050.0,1453.0,1731.0,2215.0,1525.0,1050.0,1440.0,0
22410,-0.43771413394546793,2,1,1,34,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28093,0.06113698890932294,2,3,2,46,0,0,0,0,0,0,131996.0,132177.0,132927.0,131866.0,130707.0,129174.0,5000.0,5000.0,4600.0,5000.0,4614.0,5139.0,0
16150,0.16597105059363895,2,1,2,30,-1,-1,-1,-1,-2,-2,1459.0,1029.0,2154.0,1492.0,229.0,943.0,1078.0,2154.0,1518.0,229.0,943.0,189.0,0
28598,-0.5176119405379174,2,3,1,46,2,3,3,3,2,2,44030.0,44509.0,44999.0,45463.0,45918.0,47863.0,1500.0,1500.0,1500.0,1500.0,3000.0,5300.0,1
2847,-0.32660566853781847,2,1,2,31,0,0,0,0,0,2,181550.0,177978.0,164481.0,198545.0,232543.0,165288.0,10000.0,20000.0,100048.0,60000.0,0.0,5000.0,0
5019,0.09262924735582938,1,2,2,26,0,0,-2,-2,-2,-2,70182.0,-18.0,-18.0,-18.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2570,-0.2416974838267777,2,3,1,59,0,0,0,0,-1,0,59174.0,60922.0,61800.0,0.0,51301.0,52327.0,3298.0,3000.0,0.0,51301.0,2029.0,2083.0,0
13622,0.04528909843668062,1,3,2,37,0,0,0,0,0,0,20116.0,19319.0,16356.0,10144.0,8095.0,10140.0,4000.0,2000.0,4000.0,3095.0,5140.0,4122.0,0
23652,-0.36316977169850706,2,1,2,34,-1,-1,-1,-1,0,-1,1915.0,6136.0,0.0,28642.0,4098.0,19024.0,6151.0,0.0,28642.0,0.0,19426.0,0.0,0
15563,0.41486347355029124,1,1,1,38,0,0,0,0,0,0,98615.0,102085.0,102762.0,104865.0,106947.0,109507.0,5102.0,3800.0,3803.0,3822.0,4277.0,4868.0,0
23043,-0.4052192304148364,2,1,1,32,0,0,0,0,0,0,111907.0,106109.0,89231.0,67134.0,55773.0,46485.0,3805.0,2993.0,2293.0,1838.0,1687.0,2735.0,0
9153,0.39239614315947685,1,2,1,49,-1,-1,-1,-1,0,-1,1261.0,1261.0,1261.0,480.0,390.0,540.0,1261.0,1261.0,480.0,300.0,540.0,780.0,0
14931,-0.0012684126832236938,1,1,2,47,0,0,0,0,0,0,159351.0,162791.0,167631.0,169593.0,172967.0,183598.0,6000.0,7536.0,6231.0,6271.0,13500.0,0.0,0
29596,-0.37815912527695317,1,5,1,40,0,0,0,0,0,0,18503.0,19616.0,20725.0,21807.0,21216.0,22331.0,3000.0,3000.0,3000.0,1000.0,2000.0,5000.0,0
755,-0.6352639002694199,2,2,1,36,-1,0,0,-1,-1,-1,873.0,1593.0,1518.0,285.0,688.0,2100.0,1005.0,1000.0,285.0,688.0,2100.0,1014.0,0
15876,1.4260775734450348,2,1,2,22,1,2,0,0,0,0,74001.0,72222.0,73859.0,75427.0,76587.0,78711.0,0.0,3400.0,3400.0,3000.0,3500.0,3200.0,1
13480,0.9090711948456709,1,1,1,41,2,2,2,2,2,2,167795.0,171245.0,167317.0,175283.0,179140.0,182864.0,7299.0,0.0,12000.0,6500.0,6500.0,0.0,1
23509,-0.26389123802664183,2,1,2,31,-1,2,2,-2,-2,-2,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2572,0.4561311768540105,2,1,2,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28550,-0.742781977863045,2,1,2,34,0,0,0,0,0,0,96169.0,96586.0,98927.0,98750.0,96045.0,93456.0,4000.0,4223.0,4004.0,4000.0,3500.0,3400.0,0
21678,-0.8321258361260407,2,1,2,24,0,0,0,0,0,0,59267.0,60042.0,59225.0,59947.0,60107.0,57338.0,2694.0,2800.0,2300.0,2250.0,2081.0,2120.0,0
28231,-0.1215963481803876,2,2,2,32,-2,-2,-2,-2,-2,-2,0.0,0.0,980.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,238.0,0
14101,-0.25425175040133235,2,2,1,53,0,0,0,0,0,0,31333.0,32365.0,33380.0,34043.0,34756.0,35448.0,1541.0,1556.0,1219.0,1262.0,1270.0,1314.0,0
47,-0.054819166266634106,2,1,2,22,0,0,2,-1,0,0,14028.0,16484.0,15800.0,16341.0,16675.0,0.0,3000.0,0.0,16741.0,334.0,0.0,0.0,1
15769,-0.13576824142331168,2,3,2,23,0,0,0,0,0,0,35158.0,34364.0,34212.0,33886.0,32929.0,34549.0,1544.0,1861.0,2004.0,1324.0,3768.0,1.0,1
20437,-0.11059989297876109,1,2,1,27,0,0,0,0,0,0,11645.0,13450.0,11671.0,12888.0,17915.0,18923.0,3513.0,2012.0,3902.0,7924.0,2932.0,2077.0,0
23318,0.42586453460379453,2,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16769,0.14267353699978635,1,2,2,35,3,2,2,2,2,-1,150.0,150.0,150.0,150.0,150.0,805.0,0.0,0.0,0.0,0.0,805.0,43340.0,0
24545,2.0512595119111,1,3,2,48,0,0,2,2,0,0,13543.0,16434.0,17452.0,16879.0,17059.0,17263.0,3132.0,1577.0,0.0,757.0,628.0,700.0,1
9077,-0.4285570002452807,2,1,1,35,1,-1,-1,-2,-2,-2,0.0,3209.0,0.0,0.0,0.0,0.0,3209.0,0.0,0.0,0.0,0.0,0.0,1
27276,0.08474569912119853,1,2,1,44,-1,-1,-1,-1,-1,-1,4735.0,3668.0,21602.0,3760.0,2925.0,16751.0,3679.0,21666.0,4971.0,2933.0,16759.0,5010.0,0
11572,0.18692755895161348,1,3,1,31,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15544,-1.0046108434229115,1,1,2,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
29207,-0.008799306430061278,1,2,2,23,0,0,0,0,0,0,11148.0,13637.0,14959.0,16204.0,16536.0,17118.0,3000.0,1850.0,1800.0,900.0,1000.0,1000.0,0
13318,0.7008443929087216,1,2,1,42,-1,-1,-1,0,0,-1,118601.0,4101.0,133359.0,138959.0,102279.0,106172.0,4101.0,133359.0,6000.0,2046.0,106172.0,63750.0,0
29379,0.6986928112090436,1,1,2,28,0,0,0,2,2,2,6395.0,7330.0,8711.0,9409.0,10153.0,9846.0,1200.0,1500.0,1000.0,900.0,0.0,800.0,1
29183,0.1200670096454247,2,1,1,56,-2,-2,-2,-2,-2,-2,4320.0,4789.0,9957.0,12492.0,3464.0,3936.0,4811.0,9957.0,12492.0,3469.0,3936.0,3845.0,0
24831,-0.12324210229313831,1,3,2,43,0,0,0,0,0,0,12648.0,14126.0,15162.0,17891.0,18590.0,19286.0,2000.0,1271.0,3000.0,1000.0,1000.0,1000.0,0
1012,0.45289902797025194,2,1,1,31,-1,-1,2,2,-2,-2,2744.0,2041.0,630.0,-736.0,-1591.0,-2303.0,2051.0,5.0,266.0,266.0,253.0,6384.0,0
27004,-0.04729644118367051,1,5,1,46,0,0,0,0,0,2,22058.0,24367.0,26965.0,29521.0,32032.0,31385.0,3000.0,3000.0,3000.0,3000.0,0.0,2000.0,0
15646,-0.19148232010829197,2,3,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0
4884,0.9329862554041587,2,1,2,32,2,2,2,0,0,2,120800.0,123379.0,122881.0,123954.0,131543.0,134319.0,6000.0,3000.0,4600.0,9800.0,5100.0,5000.0,1
21158,0.49816509674094844,1,1,1,36,2,0,0,0,0,0,170953.0,170747.0,171002.0,170795.0,170795.0,171003.0,546.0,1002.0,795.0,795.0,1003.0,998.0,0
23659,-0.6661833330574223,2,2,2,36,0,0,0,2,2,-1,14222.0,14701.0,17322.0,13137.0,0.0,2293.0,1300.0,2902.0,3047.0,0.0,2293.0,2000.0,0
10573,-0.12811304629276055,2,1,2,29,-1,-1,-2,-2,-2,-1,1498.0,0.0,0.0,0.0,0.0,902.0,0.0,0.0,0.0,0.0,902.0,0.0,0
23219,-0.4324018042750568,2,2,2,34,-2,-2,-2,-2,-2,-2,128620.0,2222.0,9076.0,5424.0,9577.0,8130.0,2222.0,9076.0,5424.0,9577.0,8130.0,20177.0,0
22605,-0.8901192719077207,2,2,2,42,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,17297.0,0.0,13497.0,0.0,0.0,17297.0,0.0,13497.0,0.0,0
21497,-0.1455357205432905,2,1,1,34,0,0,0,0,0,0,30376.0,32715.0,60927.0,76088.0,110294.0,108964.0,15000.0,30007.0,30000.0,50000.0,5000.0,5000.0,0
4366,-0.04705187462215887,1,1,1,44,-1,-1,-1,-1,-1,-1,6569.0,29039.0,1716.0,2442.0,14605.0,2895.0,29069.0,1721.0,2442.0,14605.0,2895.0,9608.0,0
26463,0.1261230178713803,2,2,1,50,-2,-2,-2,-2,-2,-2,882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16240,0.21616888624405575,2,3,1,37,-1,-1,-1,0,0,-1,10701.0,4251.0,5144.0,6807.0,51013.0,54416.0,4251.0,5144.0,2000.0,44406.0,54725.0,3000.0,0
927,0.44367767299445116,1,2,1,46,0,0,0,0,0,0,5902.0,6767.0,8145.0,8153.0,8324.0,8490.0,1122.0,1500.0,291.0,302.0,304.0,319.0,0
15745,-0.10005075433698957,2,3,2,22,1,2,0,0,0,0,41867.0,38195.0,37026.0,34579.0,32477.0,32477.0,0.0,2145.0,1400.0,1000.0,0.0,30305.0,1
4917,-0.41256763069352603,2,1,1,32,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18425,0.6544781894376606,2,2,2,22,0,-1,-1,0,0,-1,3077.0,390.0,1946.0,2503.0,0.0,780.0,390.0,1946.0,1000.0,0.0,780.0,1160.0,0
8937,0.899170942841617,1,3,2,36,2,0,0,0,0,2,38546.0,42298.0,42636.0,44728.0,49192.0,51391.0,4400.0,1028.0,3120.0,6218.0,4016.0,4536.0,0
19511,-0.48956603327398435,2,2,1,49,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,2146.0,2452.0,6990.0,0.0,0.0,2146.0,2452.0,6990.0,3550.0,1
22381,-0.6568014773877293,2,1,2,32,-2,-2,-2,-2,-2,-2,6890.0,11002.0,517.0,11212.0,19090.0,24949.0,11002.0,517.0,11214.0,19116.0,24949.0,10904.0,0
22592,0.5616024669036418,2,3,2,36,0,0,0,0,0,0,57605.0,58727.0,59854.0,61330.0,62394.0,63912.0,3000.0,3000.0,2804.0,3000.0,3000.0,2468.0,0
22151,0.5844465515244658,2,2,2,29,-2,-2,-2,-2,-2,-2,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19440.0,0
14956,-0.47695375750173163,2,2,1,44,0,0,0,0,0,0,27321.0,24726.0,22581.0,20192.0,18813.0,17328.0,1415.0,1500.0,700.0,700.0,629.0,488.0,0
6937,0.061908476255185335,1,1,2,28,0,0,0,0,0,-1,87313.0,90345.0,37554.0,7628.0,1026.0,1422.0,5000.0,6000.0,2000.0,1000.0,1422.0,3600.0,0
6594,-0.0640392604900049,1,2,2,56,0,0,0,0,0,0,48025.0,49128.0,49348.0,44932.0,19559.0,18859.0,1884.0,1997.0,1943.0,693.0,683.0,680.0,0
24075,-0.16230337534343722,1,1,2,27,0,0,0,2,2,2,17468.0,48675.0,36287.0,30691.0,29901.0,49293.0,32400.0,4000.0,1200.0,0.0,20000.0,2000.0,0
22815,0.8148231607171404,2,2,3,44,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,0
